booking_id,guest_id,resort_id,agent_id,booking_date,checkin_date,checkout_date,room_type,nights,nightly_rate_cents,booked_amount_cents,channel,status
B00000231,G001703,R0029,A0048,2025-03-29,2025-05-05,2025-05-08,Ocean Suite,3,46700,140100,OTA,cancelled
B00000232,G000271,R0034,A0022,2025-08-27,2025-12-02,2025-12-09,Standard King,7,18900,132300,Loyalty,completed
B00000233,G002269,R0025,A0019,2025-05-17,2025-05-23,2025-06-06,Ocean Suite,14,44300,620200,OTA,completed
B00000234,G002608,R0020,A0041,2025-04-28,2025-05-14,2025-05-25,Ocean Suite,11,34700,381700,Direct,cancelled
B00000235,G000274,R0018,A0032,2025-09-05,2025-12-10,2025-12-16,Standard Double,6,16900,101400,Corporate,completed
B00000236,G001064,R0037,A0002,2024-06-15,2024-08-29,2024-08-30,Standard King,1,19400,19400,Travel Agent,completed
B00000237,G001188,R0023,A0004,2024-10-25,2025-01-01,2025-01-12,Villa,11,66400,730400,Corporate,completed
B00000238,G002808,R0020,A0018,2025-12-15,2026-03-14,2026-03-20,Standard King,6,20500,123000,Corporate,completed
B00000239,G000893,R0011,A0007,2024-06-07,2024-08-11,2024-08-15,Ocean Suite,4,43600,174400,OTA,completed
B00000240,G000538,R0005,A0008,2024-01-18,2024-03-20,2024-03-26,Standard King,6,18500,111000,Corporate,cancelled
B00000241,G000528,R0008,A0015,2025-12-11,2025-12-30,2026-01-11,Standard King,12,16400,196800,Direct,completed
B00000242,G000805,R0028,A0003,2024-04-20,2024-04-25,2024-05-08,Ocean Suite,13,40100,521300,OTA,cancelled
B00000243,G000820,R0014,A0038,2024-07-08,2024-10-02,2024-10-08,Standard King,6,16600,99600,Travel Agent,completed
B00000244,G002069,R0040,A0016,2025-08-06,2025-08-15,2025-08-17,Ocean Suite,2,43100,86200,OTA,confirmed
B00000245,G000877,R0007,A0060,2025-05-31,2025-09-17,2025-09-29,Standard Double,12,17900,214800,Direct,completed
B00000246,G001670,R0033,A0015,2024-04-25,2024-08-01,2024-08-07,Standard King,6,16200,97200,Direct,confirmed
B00000247,G001577,R0032,A0008,2024-10-17,2024-12-15,2024-12-25,Ocean Suite,10,41700,417000,Corporate,completed
B00000248,G001506,R0031,A0044,2024-07-02,2024-07-04,2024-07-15,Standard Double,11,13500,148500,OTA,completed
B00000249,G000692,R0038,A0007,2024-03-07,2024-04-23,2024-04-27,Standard King,4,20600,82400,Loyalty,completed
B00000250,G001119,R0038,A0038,2025-10-21,2025-12-12,2025-12-18,Standard Double,6,17200,103200,OTA,completed
B00000251,G000946,R0032,A0032,2025-10-05,2025-10-23,2025-10-24,Standard King,1,15700,15700,Direct,completed
B00000252,G002017,R0034,A0050,2025-04-22,2025-05-18,2025-05-23,Ocean Suite,5,38300,191500,Direct,completed
B00000253,G001883,R0025,A0029,2024-02-06,2024-02-11,2024-02-14,Standard Double,3,19200,57600,OTA,confirmed
B00000254,G000449,R0032,A0049,2025-08-05,2025-10-31,2025-11-08,Ocean Suite,8,41700,333600,OTA,completed
B00000255,G001166,R0023,A0050,2024-11-24,2024-12-02,2024-12-03,Standard Double,1,13700,13700,OTA,confirmed
B00000256,G001688,R0023,A0023,2024-12-25,2025-01-02,2025-01-13,Standard King,11,17400,191400,OTA,completed
B00000257,G001336,R0002,A0035,2024-02-08,2024-04-07,2024-04-18,Villa,11,68000,748000,Loyalty,completed
B00000258,G002346,R0025,A0021,2024-04-10,2024-07-23,2024-07-31,Standard King,8,21300,170400,OTA,completed
B00000259,G000827,R0024,A0028,2025-05-23,2025-08-13,2025-08-27,Presidential,14,106500,1491000,Corporate,completed
B00000260,G000377,R0040,A0048,2025-08-15,2025-08-28,2025-09-07,Standard King,10,15900,159000,Corporate,completed
B00000261,G002718,R0020,A0028,2025-07-06,2025-08-16,2025-08-20,Standard Double,4,14600,58400,OTA,completed
B00000262,G001915,R0014,A0043,2024-10-01,2025-01-29,2025-02-09,Standard Double,11,17300,190300,Corporate,completed
B00000263,G000617,R0010,A0016,2025-12-02,2026-03-10,2026-03-15,Ocean Suite,5,36900,184500,Corporate,cancelled
B00000264,G001176,R0018,A0053,2025-10-23,2025-11-13,2025-11-18,Ocean Suite,5,33800,169000,Direct,completed
B00000265,G002650,R0028,A0028,2024-02-07,2024-03-04,2024-03-07,Standard King,3,15500,46500,Corporate,completed
B00000266,G000344,R0004,A0056,2024-11-17,2025-02-03,2025-02-08,Villa,5,78000,390000,OTA,completed
B00000267,G000459,R0009,A0016,2025-08-07,2025-11-10,2025-11-19,Villa,9,66600,599400,Corporate,cancelled
B00000268,G002457,R0006,A0016,2024-05-05,2024-08-12,2024-08-25,Standard King,13,22700,295100,Travel Agent,confirmed
B00000269,G001125,R0012,A0014,2025-03-26,2025-05-18,2025-05-23,Villa,5,52600,263000,OTA,completed
B00000270,G000594,R0016,A0018,2025-01-06,2025-03-08,2025-03-20,Standard Double,12,15000,180000,Travel Agent,cancelled
B00000271,G002807,R0024,A0058,2024-05-04,2024-07-12,2024-07-26,Standard King,14,19200,268800,Direct,cancelled
B00000272,G000965,R0020,A0006,2024-10-31,2024-11-27,2024-12-11,Villa,14,78400,1097600,Travel Agent,confirmed
B00000273,G002014,R0006,A0053,2025-04-27,2025-07-31,2025-08-07,Villa,7,60900,426300,OTA,cancelled
B00000274,G002244,R0039,A0047,2024-11-30,2025-01-28,2025-02-09,Standard King,12,15700,188400,Travel Agent,completed
B00000275,G002359,R0020,A0021,2024-03-25,2024-04-09,2024-04-12,Standard King,3,21700,65100,Corporate,completed
B00000276,G000711,R0009,A0017,2025-12-04,2026-02-18,2026-03-04,Standard King,14,17800,249200,Direct,completed
B00000277,G002288,R0002,A0060,2025-10-24,2026-01-11,2026-01-22,Standard King,11,16100,177100,OTA,completed
B00000278,G000481,R0011,A0037,2024-01-15,2024-04-16,2024-04-25,Standard Double,9,19600,176400,OTA,completed
B00000279,G002025,R0018,A0019,2025-01-26,2025-02-12,2025-02-19,Villa,7,69000,483000,Loyalty,completed
B00000280,G001189,R0010,A0002,2024-09-25,2024-10-26,2024-11-05,Standard Double,10,14600,146000,OTA,completed
B00000281,G000870,R0026,A0044,2025-12-31,2026-02-19,2026-03-03,Standard Double,12,17200,206400,Direct,completed
B00000282,G002451,R0039,A0043,2025-12-27,2026-04-02,2026-04-15,Standard King,13,17500,227500,Travel Agent,completed
B00000283,G002378,R0036,A0003,2024-07-02,2024-08-05,2024-08-08,Standard Double,3,19700,59100,Corporate,completed
B00000284,G000181,R0008,A0021,2024-05-10,2024-07-13,2024-07-27,Presidential,14,118800,1663200,OTA,completed
B00000285,G000620,R0032,A0049,2025-07-23,2025-11-10,2025-11-21,Standard Double,11,16000,176000,Direct,completed
B00000286,G000476,R0030,A0028,2025-05-21,2025-05-27,2025-06-04,Standard Double,8,18000,144000,OTA,completed
B00000287,G001164,R0014,A0056,2024-07-03,2024-10-18,2024-10-21,Ocean Suite,3,44100,132300,OTA,completed
B00000288,G002041,R0005,A0016,2025-11-24,2025-12-07,2025-12-13,Standard King,6,21400,128400,Travel Agent,completed
B00000289,G002899,R0006,A0030,2025-11-06,2026-01-07,2026-01-15,Standard Double,8,14700,117600,Travel Agent,completed
B00000290,G000866,R0037,A0009,2024-02-19,2024-06-01,2024-06-12,Standard King,11,22400,246400,Travel Agent,completed
B00000291,G001634,R0016,A0050,2024-04-01,2024-04-04,2024-04-18,Standard King,14,18700,261800,OTA,completed
B00000292,G001271,R0028,A0048,2025-12-02,2026-02-18,2026-02-21,Standard Double,3,13400,40200,OTA,completed
B00000293,G000370,R0039,A0028,2025-03-08,2025-06-20,2025-06-26,Standard Double,6,16000,96000,OTA,completed
B00000294,G002029,R0010,A0060,2025-06-23,2025-09-12,2025-09-23,Standard Double,11,14900,163900,OTA,cancelled
B00000295,G000196,R0019,A0037,2025-07-18,2025-07-28,2025-07-29,Standard Double,1,16500,16500,OTA,completed
B00000296,G002063,R0006,A0050,2024-01-17,2024-02-01,2024-02-13,Ocean Suite,12,32800,393600,Direct,completed
B00000297,G002746,R0030,A0049,2025-04-05,2025-06-24,2025-07-07,Standard King,13,24000,312000,Corporate,completed
B00000298,G001618,R0002,A0001,2024-04-29,2024-05-01,2024-05-04,Ocean Suite,3,37800,113400,OTA,completed
B00000299,G002829,R0040,A0024,2025-11-20,2026-02-17,2026-02-28,Standard Double,11,15000,165000,Direct,completed
B00000300,G002657,R0014,A0031,2024-05-28,2024-08-20,2024-08-24,Standard Double,4,17400,69600,Corporate,completed
B00000301,G000681,R0002,A0008,2024-06-05,2024-09-08,2024-09-20,Standard Double,12,16300,195600,Direct,completed
B00000302,G002583,R0001,A0007,2025-12-31,2026-02-25,2026-03-04,Ocean Suite,7,42600,298200,OTA,completed
B00000303,G002505,R0038,A0047,2025-11-25,2026-03-21,2026-04-04,Villa,14,57900,810600,Direct,completed
B00000304,G001939,R0027,A0057,2024-04-29,2024-07-02,2024-07-12,Villa,10,61400,614000,Travel Agent,completed
B00000305,G000900,R0015,A0033,2025-08-24,2025-12-19,2025-12-30,Standard King,11,20700,227700,Corporate,completed
B00000306,G001935,R0024,A0051,2024-06-14,2024-09-02,2024-09-06,Standard King,4,22000,88000,Travel Agent,completed
B00000307,G000962,R0032,A0020,2024-08-02,2024-10-13,2024-10-14,Presidential,1,123500,123500,Direct,completed
B00000308,G000467,R0022,A0028,2025-09-24,2025-10-24,2025-10-26,Standard Double,2,16300,32600,Loyalty,confirmed
B00000309,G002743,R0033,A0039,2024-04-16,2024-07-16,2024-07-17,Villa,1,64100,64100,OTA,confirmed
B00000310,G000432,R0003,A0033,2024-06-20,2024-09-09,2024-09-11,Villa,2,78300,156600,Direct,completed
B00000311,G002651,R0007,A0010,2025-01-07,2025-02-19,2025-03-05,Standard King,14,22900,320600,OTA,completed
B00000312,G000350,R0033,A0011,2024-09-29,2024-11-16,2024-11-28,Ocean Suite,12,36000,432000,Travel Agent,completed
B00000313,G001677,R0028,A0027,2025-04-14,2025-08-02,2025-08-11,Ocean Suite,9,36000,324000,Direct,completed
B00000314,G000674,R0021,A0026,2025-03-20,2025-03-28,2025-04-04,Ocean Suite,7,41300,289100,Travel Agent,cancelled
B00000315,G001247,R0036,A0056,2024-11-17,2025-03-14,2025-03-20,Standard King,6,17800,106800,OTA,cancelled
B00000316,G002230,R0014,A0057,2025-10-01,2026-01-10,2026-01-20,Ocean Suite,10,41900,419000,Corporate,confirmed
B00000317,G001598,R0035,A0022,2024-05-09,2024-07-15,2024-07-24,Standard King,9,16100,144900,OTA,completed
B00000318,G001060,R0035,A0038,2024-09-04,2024-12-20,2025-01-02,Standard King,13,19100,248300,OTA,confirmed
B00000319,G001221,R0008,A0029,2025-08-09,2025-11-12,2025-11-13,Standard Double,1,20100,20100,Corporate,no_show
B00000320,G002929,R0019,A0043,2025-08-09,2025-11-04,2025-11-07,Ocean Suite,3,38800,116400,Direct,completed
B00000321,G001688,R0028,A0054,2024-03-24,2024-04-05,2024-04-06,Standard Double,1,13700,13700,Direct,completed
B00000322,G002607,R0038,A0032,2025-03-09,2025-05-05,2025-05-17,Villa,12,65600,787200,Loyalty,confirmed
B00000323,G002103,R0009,A0046,2025-06-25,2025-07-11,2025-07-23,Standard King,12,19500,234000,Travel Agent,cancelled
B00000324,G002142,R0019,A0003,2024-06-05,2024-06-21,2024-06-27,Standard King,6,18600,111600,Direct,completed
B00000325,G001162,R0020,A0057,2024-08-08,2024-09-01,2024-09-15,Ocean Suite,14,29700,415800,OTA,completed
B00000326,G001546,R0022,A0051,2025-05-01,2025-08-16,2025-08-28,Ocean Suite,12,32000,384000,Direct,completed
B00000327,G002560,R0021,A0006,2025-11-11,2026-01-30,2026-02-06,Standard Double,7,19500,136500,OTA,completed
B00000328,G000102,R0011,A0046,2025-08-08,2025-10-28,2025-11-10,Ocean Suite,13,35100,456300,Travel Agent,completed
B00000329,G001950,R0034,A0013,2025-05-29,2025-09-21,2025-09-22,Standard King,1,23700,23700,Direct,completed
B00000330,G001313,R0035,A0039,2025-02-15,2025-05-02,2025-05-03,Standard Double,1,19700,19700,OTA,completed
B00000331,G000407,R0006,A0008,2025-07-08,2025-07-30,2025-08-04,Standard King,5,17500,87500,Direct,completed
B00000332,G000112,R0021,A0012,2025-12-31,2026-01-08,2026-01-13,Standard Double,5,15100,75500,OTA,completed
B00000333,G000969,R0039,A0038,2025-05-19,2025-07-24,2025-08-06,Standard Double,13,19800,257400,Direct,completed
B00000334,G000077,R0015,A0059,2024-10-02,2024-12-12,2024-12-22,Ocean Suite,10,34000,340000,OTA,confirmed
B00000335,G000584,R0033,A0014,2025-01-17,2025-03-28,2025-03-31,Ocean Suite,3,39100,117300,OTA,cancelled
B00000336,G000247,R0011,A0001,2025-05-08,2025-06-12,2025-06-22,Standard King,10,21400,214000,Loyalty,confirmed
B00000337,G000287,R0035,A0037,2024-11-03,2024-11-15,2024-11-22,Ocean Suite,7,44200,309400,Travel Agent,no_show
B00000338,G002794,R0021,A0057,2024-12-16,2025-03-08,2025-03-13,Presidential,5,144400,722000,Direct,completed
B00000339,G002834,R0022,A0002,2024-05-16,2024-08-07,2024-08-08,Standard Double,1,12700,12700,Direct,completed
B00000340,G000127,R0005,A0035,2025-11-18,2026-01-14,2026-01-25,Standard King,11,24000,264000,OTA,completed
B00000341,G000039,R0013,A0029,2024-08-14,2024-11-18,2024-11-19,Ocean Suite,1,41600,41600,Travel Agent,completed
B00000342,G000151,R0032,A0024,2024-10-14,2024-12-17,2024-12-29,Ocean Suite,12,33400,400800,Direct,confirmed
B00000343,G002318,R0013,A0043,2025-11-19,2026-02-15,2026-02-25,Standard Double,10,13200,132000,Direct,completed
B00000344,G002777,R0002,A0045,2025-06-29,2025-09-16,2025-09-21,Ocean Suite,5,45200,226000,Direct,completed
B00000345,G000499,R0027,A0018,2025-11-27,2026-02-02,2026-02-10,Standard Double,8,16600,132800,Direct,confirmed
B00000346,G001371,R0026,A0013,2024-03-24,2024-07-15,2024-07-25,Ocean Suite,10,47000,470000,Direct,completed
B00000347,G002562,R0005,A0041,2024-04-09,2024-04-13,2024-04-21,Standard Double,8,12900,103200,Corporate,cancelled
B00000348,G001396,R0031,A0016,2024-02-25,2024-06-10,2024-06-16,Standard Double,6,14500,87000,Direct,completed
B00000349,G000137,R0006,A0004,2025-01-21,2025-03-03,2025-03-17,Ocean Suite,14,43400,607600,Direct,confirmed
B00000350,G000214,R0004,A0036,2024-10-28,2025-02-14,2025-02-21,Standard Double,7,17300,121100,OTA,confirmed
B00000351,G002541,R0028,A0057,2025-09-26,2025-10-09,2025-10-15,Ocean Suite,6,41500,249000,Direct,completed
B00000352,G000794,R0038,A0051,2025-08-09,2025-08-26,2025-09-06,Standard Double,11,15400,169400,OTA,completed
B00000353,G001786,R0020,A0038,2025-06-09,2025-09-01,2025-09-14,Standard Double,13,17100,222300,OTA,completed
B00000354,G002403,R0001,A0034,2025-11-04,2026-01-30,2026-02-02,Standard King,3,19800,59400,Corporate,confirmed
B00000355,G000281,R0013,A0051,2024-12-15,2025-01-09,2025-01-20,Standard Double,11,17900,196900,OTA,completed
B00000356,G000173,R0030,A0057,2025-05-22,2025-06-20,2025-06-21,Standard Double,1,17900,17900,OTA,completed
B00000357,G000028,R0012,A0053,2025-01-06,2025-01-08,2025-01-10,Standard Double,2,16900,33800,Direct,completed
B00000358,G001164,R0013,A0013,2024-06-27,2024-07-26,2024-07-31,Ocean Suite,5,35600,178000,OTA,completed
B00000359,G002683,R0009,A0025,2024-04-23,2024-06-06,2024-06-10,Standard King,4,17400,69600,Corporate,completed
B00000360,G000777,R0009,A0051,2024-07-15,2024-09-22,2024-09-29,Ocean Suite,7,35300,247100,OTA,completed
B00000361,G000518,R0018,A0056,2025-06-04,2025-08-18,2025-08-26,Standard King,8,16000,128000,OTA,completed
B00000362,G002043,R0033,A0024,2025-06-15,2025-08-14,2025-08-17,Standard King,3,18600,55800,Travel Agent,confirmed
B00000363,G000150,R0038,A0042,2024-07-31,2024-08-29,2024-09-02,Standard Double,4,14500,58000,Direct,completed
B00000364,G000345,R0006,A0009,2024-10-29,2024-12-25,2025-01-03,Standard Double,9,17100,153900,OTA,completed
B00000365,G001119,R0032,A0021,2025-01-26,2025-01-30,2025-02-02,Standard Double,3,14700,44100,Direct,cancelled
B00000366,G000157,R0005,A0024,2025-07-13,2025-08-08,2025-08-14,Standard King,6,18200,109200,OTA,confirmed
B00000367,G002934,R0009,A0055,2025-07-10,2025-11-04,2025-11-09,Standard King,5,17900,89500,Corporate,confirmed
B00000368,G000612,R0033,A0049,2025-02-11,2025-03-13,2025-03-17,Ocean Suite,4,33400,133600,Direct,completed
B00000369,G000770,R0006,A0021,2025-03-15,2025-06-22,2025-07-04,Standard Double,12,16000,192000,Corporate,completed
B00000370,G002699,R0001,A0032,2024-12-29,2025-02-11,2025-02-15,Standard Double,4,17800,71200,OTA,confirmed
B00000371,G000570,R0003,A0060,2024-06-06,2024-07-19,2024-07-29,Standard Double,10,17200,172000,Travel Agent,confirmed
B00000372,G002333,R0007,A0022,2025-04-07,2025-06-28,2025-07-03,Standard King,5,16200,81000,OTA,completed
B00000373,G001581,R0005,A0059,2024-10-17,2024-11-13,2024-11-17,Standard King,4,20000,80000,OTA,completed
B00000374,G002198,R0008,A0009,2025-03-04,2025-05-05,2025-05-17,Standard King,12,23800,285600,Corporate,completed
B00000375,G002407,R0037,A0020,2024-07-26,2024-09-29,2024-10-11,Ocean Suite,12,34500,414000,Direct,completed
B00000376,G002011,R0037,A0057,2025-04-16,2025-06-15,2025-06-25,Standard King,10,16100,161000,Travel Agent,cancelled
B00000377,G002531,R0012,A0058,2025-03-18,2025-05-16,2025-05-23,Villa,7,56500,395500,OTA,completed
B00000378,G002731,R0035,A0019,2024-03-09,2024-06-07,2024-06-19,Ocean Suite,12,33500,402000,OTA,no_show
B00000379,G000431,R0005,A0049,2025-05-31,2025-09-07,2025-09-20,Standard King,13,19300,250900,Direct,completed
B00000380,G000797,R0026,A0055,2025-02-10,2025-02-15,2025-02-16,Standard King,1,21600,21600,Direct,completed
B00000381,G001793,R0016,A0046,2024-05-23,2024-07-23,2024-08-06,Standard King,14,16700,233800,Corporate,completed
B00000382,G001120,R0001,A0044,2024-06-06,2024-08-02,2024-08-08,Standard King,6,21700,130200,Corporate,completed
B00000383,G000215,R0020,A0029,2025-09-04,2025-09-05,2025-09-06,Ocean Suite,1,43100,43100,Loyalty,completed
B00000384,G000788,R0001,A0022,2025-11-27,2026-02-21,2026-02-23,Standard King,2,23200,46400,Corporate,confirmed
B00000385,G001340,R0007,A0053,2024-11-26,2025-02-06,2025-02-17,Standard King,11,17100,188100,OTA,cancelled
B00000386,G001296,R0026,A0042,2024-01-13,2024-03-03,2024-03-07,Standard Double,4,13200,52800,Corporate,completed
B00000387,G000418,R0039,A0032,2025-12-30,2026-03-09,2026-03-22,Presidential,13,153000,1989000,Direct,cancelled
B00000388,G002730,R0021,A0055,2025-05-08,2025-05-17,2025-05-23,Standard King,6,23500,141000,OTA,completed
B00000389,G000509,R0040,A0049,2024-11-12,2024-12-13,2024-12-25,Standard Double,12,14500,174000,Direct,completed
B00000390,G002971,R0003,A0016,2025-09-04,2025-10-31,2025-11-12,Villa,12,55000,660000,OTA,confirmed
B00000391,G001357,R0015,A0055,2024-12-16,2025-01-17,2025-01-21,Standard Double,4,19500,78000,Travel Agent,completed
B00000392,G002580,R0012,A0029,2024-01-07,2024-01-16,2024-01-30,Standard Double,14,19900,278600,Direct,no_show
B00000393,G000838,R0038,A0036,2024-08-29,2024-11-02,2024-11-04,Standard Double,2,16200,32400,Direct,completed
B00000394,G000825,R0029,A0041,2024-10-05,2025-01-24,2025-02-06,Standard Double,13,19800,257400,OTA,completed
B00000395,G001563,R0031,A0002,2025-03-13,2025-07-01,2025-07-03,Ocean Suite,2,45800,91600,OTA,completed
B00000396,G001537,R0030,A0019,2025-07-29,2025-10-15,2025-10-23,Standard King,8,16500,132000,OTA,completed
B00000397,G001529,R0027,A0026,2025-01-28,2025-04-01,2025-04-06,Standard Double,5,17100,85500,OTA,completed
B00000398,G002905,R0023,A0033,2025-05-15,2025-08-05,2025-08-17,Standard Double,12,13100,157200,OTA,completed
B00000399,G002895,R0024,A0041,2025-11-23,2025-11-27,2025-12-09,Ocean Suite,12,32300,387600,Travel Agent,cancelled
B00000400,G002893,R0025,A0026,2025-08-23,2025-12-17,2025-12-19,Standard Double,2,14100,28200,OTA,confirmed
B00000401,G002981,R0027,A0049,2024-04-01,2024-04-15,2024-04-26,Standard Double,11,18700,205700,Corporate,completed
B00000402,G000397,R0032,A0001,2024-03-12,2024-06-20,2024-07-02,Standard Double,12,15800,189600,Direct,completed
B00000403,G000452,R0012,A0033,2025-04-06,2025-06-18,2025-07-02,Standard King,14,17100,239400,Travel Agent,confirmed
B00000404,G002607,R0040,A0007,2024-06-19,2024-06-30,2024-07-05,Standard King,5,16400,82000,Direct,completed
B00000405,G002386,R0001,A0043,2024-02-12,2024-02-25,2024-02-29,Standard Double,4,12800,51200,Travel Agent,no_show
B00000406,G001760,R0022,A0039,2024-12-10,2025-01-27,2025-02-07,Villa,11,80900,889900,Corporate,cancelled
B00000407,G001353,R0004,A0023,2024-04-12,2024-04-13,2024-04-21,Villa,8,63000,504000,Corporate,cancelled
B00000408,G001693,R0031,A0033,2025-11-07,2025-12-02,2025-12-03,Presidential,1,159400,159400,Corporate,completed
B00000409,G001985,R0015,A0039,2025-02-13,2025-05-19,2025-05-29,Ocean Suite,10,35800,358000,Loyalty,cancelled
B00000410,G002343,R0034,A0057,2025-05-31,2025-06-05,2025-06-08,Standard Double,3,13400,40200,Corporate,no_show
B00000411,G002715,R0008,A0031,2025-07-07,2025-08-07,2025-08-11,Standard King,4,22000,88000,Travel Agent,completed
B00000412,G001571,R0021,A0058,2024-10-14,2024-11-12,2024-11-24,Standard King,12,19500,234000,Corporate,completed
